date,day_of_week,time,restaurant,entree,cuisine,location,waste_type,quantity_lb,servings,unit_cost_usd,est_cost_usd,disposal_method,reason,storage_temp_F,safe_temp_range_ok,cuisine_meta,capacity,seating_type,avg_daily_orders,has_sustainability_program,zip_code,standard_portion_oz,expected_servings,avg_unit_cost_usd,order_id,time_delivery,courier_id,distance_km,delivery_time_min,portion_size,delivered,delayed,delivery_rating,food_quality_rating,feedback_text,waste_per_serving_lb,waste_pct_of_prepared,avg_rating
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1034,00:02,CR-15,2.95,28.0,medium,True,False,5.0,4.0,Packaging sustainable and neat.,0.328,,4.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1034,00:02,CR-15,2.95,28.0,medium,True,False,4.0,3.0,Too much salt but tasted good.,0.328,,3.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1034,00:02,CR-15,2.95,28.0,medium,True,False,2.0,1.0,Portion size was perfect.,0.328,,1.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1034,00:02,CR-15,2.95,28.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.328,,1.0
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1158,06:56,CR-22,6.82,21.0,medium,True,False,5.0,4.0,Packaging sustainable and neat.,0.328,,4.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1158,06:56,CR-22,6.82,21.0,medium,True,False,4.0,3.0,Too much salt but tasted good.,0.328,,3.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1158,06:56,CR-22,6.82,21.0,medium,True,False,2.0,1.0,Portion size was perfect.,0.328,,1.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1158,06:56,CR-22,6.82,21.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.328,,1.0
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1233,23:43,CR-4,1.12,29.0,large,True,False,5.0,4.0,Packaging sustainable and neat.,0.328,,4.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1233,23:43,CR-4,1.12,29.0,large,True,False,4.0,3.0,Too much salt but tasted good.,0.328,,3.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1233,23:43,CR-4,1.12,29.0,large,True,False,2.0,1.0,Portion size was perfect.,0.328,,1.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1233,23:43,CR-4,1.12,29.0,large,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.328,,1.0
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1312,19:03,CR-3,4.44,18.0,large,True,False,5.0,4.0,Packaging sustainable and neat.,0.328,,4.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1312,19:03,CR-3,4.44,18.0,large,True,False,4.0,3.0,Too much salt but tasted good.,0.328,,3.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1312,19:03,CR-3,4.44,18.0,large,True,False,2.0,1.0,Portion size was perfect.,0.328,,1.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1312,19:03,CR-3,4.44,18.0,large,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.328,,1.0
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1332,05:13,CR-7,5.51,8.0,small,True,False,5.0,4.0,Packaging sustainable and neat.,0.328,,4.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1332,05:13,CR-7,5.51,8.0,small,True,False,4.0,3.0,Too much salt but tasted good.,0.328,,3.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1332,05:13,CR-7,5.51,8.0,small,True,False,2.0,1.0,Portion size was perfect.,0.328,,1.5
2025-10-07,Tuesday,21:12,Capital City Tacos,Chicken Salad Sandwich,Seafood,"Raleigh, Zone-6",Damaged,3.94,12,9.2,36.25,Trash,Customer returned,67.0,True,Italian,160,Outdoor,264,True,27608,16,1,6.95,ORD-1332,05:13,CR-7,5.51,8.0,small,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.328,,1.0
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1047,04:48,CR-23,6.78,17.0,medium,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1047,04:48,CR-23,6.78,17.0,medium,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1145,13:09,CR-3,7.46,24.0,medium,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1145,13:09,CR-3,7.46,24.0,medium,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1180,10:17,CR-30,6.93,30.0,small,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1180,10:17,CR-30,6.93,30.0,small,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1223,16:15,CR-8,6.96,7.0,large,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1223,16:15,CR-8,6.96,7.0,large,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1295,14:46,CR-11,5.32,9.0,medium,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1295,14:46,CR-11,5.32,9.0,medium,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1315,13:12,CR-11,3.33,9.0,large,True,False,1.0,4.0,Portion size was perfect.,0.365,,2.5
2025-10-11,Saturday,02:35,Hillside Kitchen,Veggie Burrito,New American,"Raleigh, Zone-5",Plate Waste,4.38,12,11.04,48.36,Compost,Improper storage,118.2,True,Indian,193,Outdoor,355,False,27608,16,5,7.76,ORD-1315,13:12,CR-11,3.33,9.0,large,True,False,2.0,3.0,Received wrong item.,0.365,,2.5
2025-10-12,Sunday,11:45,Capital City Tacos,Fish & Chips,BBQ,"Raleigh, Zone-7",Expired,8.88,18,7.27,64.56,Compost,Shift change discard,56.0,True,Italian,160,Outdoor,264,True,27608,8,6,6.4,,,,,,,,,5.0,1.0,Portion size was perfect.,0.493,,3.0
2025-10-12,Sunday,11:45,Capital City Tacos,Fish & Chips,BBQ,"Raleigh, Zone-7",Expired,8.88,18,7.27,64.56,Compost,Shift change discard,56.0,True,Italian,160,Outdoor,264,True,27608,8,6,6.4,,,,,,,,,5.0,2.0,Too much salt but tasted good.,0.493,,3.5
2025-10-12,Sunday,11:45,Capital City Tacos,Fish & Chips,BBQ,"Raleigh, Zone-7",Expired,8.88,18,7.27,64.56,Compost,Shift change discard,56.0,True,Italian,160,Outdoor,264,True,27608,8,6,6.4,,,,,,,,,1.0,1.0,Food arrived cold and was late.,0.493,,1.0
2025-10-12,Sunday,11:45,Capital City Tacos,Fish & Chips,BBQ,"Raleigh, Zone-7",Expired,8.88,18,7.27,64.56,Compost,Shift change discard,56.0,True,Italian,160,Outdoor,264,True,27608,8,6,6.4,,,,,,,,,5.0,2.0,Food arrived cold and was late.,0.493,,3.5
2025-10-12,Sunday,11:45,Capital City Tacos,Fish & Chips,BBQ,"Raleigh, Zone-7",Expired,8.88,18,7.27,64.56,Compost,Shift change discard,56.0,True,Italian,160,Outdoor,264,True,27608,8,6,6.4,,,,,,,,,5.0,4.0,Received wrong item.,0.493,,4.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1053,13:59,CR-24,1.16,34.0,small,True,True,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1053,13:59,CR-24,1.16,34.0,small,True,True,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1053,13:59,CR-24,1.16,34.0,small,True,True,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1053,13:59,CR-24,1.16,34.0,small,True,True,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1053,13:59,CR-24,1.16,34.0,small,True,True,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1161,17:45,CR-5,5.4,14.0,large,True,False,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1161,17:45,CR-5,5.4,14.0,large,True,False,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1161,17:45,CR-5,5.4,14.0,large,True,False,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1161,17:45,CR-5,5.4,14.0,large,True,False,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1161,17:45,CR-5,5.4,14.0,large,True,False,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1167,20:04,CR-26,6.32,15.0,large,False,False,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1167,20:04,CR-26,6.32,15.0,large,False,False,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1167,20:04,CR-26,6.32,15.0,large,False,False,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1167,20:04,CR-26,6.32,15.0,large,False,False,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1167,20:04,CR-26,6.32,15.0,large,False,False,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1254,03:01,CR-25,3.13,35.0,medium,True,True,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1254,03:01,CR-25,3.13,35.0,medium,True,True,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1254,03:01,CR-25,3.13,35.0,medium,True,True,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1254,03:01,CR-25,3.13,35.0,medium,True,True,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1254,03:01,CR-25,3.13,35.0,medium,True,True,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1273,03:15,CR-19,1.71,8.0,large,True,False,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1273,03:15,CR-19,1.71,8.0,large,True,False,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1273,03:15,CR-19,1.71,8.0,large,True,False,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1273,03:15,CR-19,1.71,8.0,large,True,False,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1273,03:15,CR-19,1.71,8.0,large,True,False,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1311,18:48,CR-12,6.9,23.0,small,True,False,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1311,18:48,CR-12,6.9,23.0,small,True,False,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1311,18:48,CR-12,6.9,23.0,small,True,False,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1311,18:48,CR-12,6.9,23.0,small,True,False,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1311,18:48,CR-12,6.9,23.0,small,True,False,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1320,10:44,CR-18,3.86,18.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.13,,1.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1320,10:44,CR-18,3.86,18.0,medium,True,False,2.0,2.0,Packaging sustainable and neat.,0.13,,2.0
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1320,10:44,CR-18,3.86,18.0,medium,True,False,3.0,2.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1320,10:44,CR-18,3.86,18.0,medium,True,False,1.0,4.0,Portion size was perfect.,0.13,,2.5
2025-10-12,Sunday,21:06,Southside Pizza Lab,Veggie Grain Bowl,Deli,"Raleigh, Zone-8",Prep Trim,0.13,1,7.55,0.98,Compost,Batch cooked too much,140.0,False,Asian,80,Outdoor,108,False,27609,16,3,6.06,ORD-1320,10:44,CR-18,3.86,18.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.13,,2.5
2025-10-07,Tuesday,10:02,Triangle BBQ Co.,Biscuits & Gravy,Italian,"Raleigh, Zone-5",Plate Waste,6.06,15,11.05,66.96,Compost,Shift change discard,86.9,True,Fusion,59,Outdoor,230,False,27604,8,6,3.31,ORD-1000,08:08,CR-4,7.27,12.0,small,True,False,1.0,3.0,Excellent packaging and timely delivery.,0.404,,2.0
2025-10-07,Tuesday,10:02,Triangle BBQ Co.,Biscuits & Gravy,Italian,"Raleigh, Zone-5",Plate Waste,6.06,15,11.05,66.96,Compost,Shift change discard,86.9,True,Fusion,59,Outdoor,230,False,27604,8,6,3.31,ORD-1000,08:08,CR-4,7.27,12.0,small,True,False,5.0,1.0,Food arrived cold and was late.,0.404,,3.0
2025-10-07,Tuesday,10:02,Triangle BBQ Co.,Biscuits & Gravy,Italian,"Raleigh, Zone-5",Plate Waste,6.06,15,11.05,66.96,Compost,Shift change discard,86.9,True,Fusion,59,Outdoor,230,False,27604,8,6,3.31,ORD-1000,08:08,CR-4,7.27,12.0,small,True,False,3.0,4.0,Food arrived cold and was late.,0.404,,3.5
2025-10-07,Tuesday,10:02,Triangle BBQ Co.,Biscuits & Gravy,Italian,"Raleigh, Zone-5",Plate Waste,6.06,15,11.05,66.96,Compost,Shift change discard,86.9,True,Fusion,59,Outdoor,230,False,27604,8,6,3.31,ORD-1000,08:08,CR-4,7.27,12.0,small,True,False,4.0,2.0,Packaging sustainable and neat.,0.404,,3.0
2025-10-07,Tuesday,10:02,Triangle BBQ Co.,Biscuits & Gravy,Italian,"Raleigh, Zone-5",Plate Waste,6.06,15,11.05,66.96,Compost,Shift change discard,86.9,True,Fusion,59,Outdoor,230,False,27604,8,6,3.31,ORD-1000,08:08,CR-4,7.27,12.0,small,True,False,5.0,2.0,Received wrong item.,0.404,,3.5
